_id,sessionId,customerId,merchantId,eventType,productId,productIds[0],productIds[1],productIds[2],productIds[3],cartTotal,recoveryStatus,createdAt,__v,cartItems[0].productId,cartItems[1].productId,cartItems[2].productId,cartItems[3].productId,cartItems[0].name,cartItems[1].name,cartItems[2].name,cartItems[3].name,cartItems[0].quantity,cartItems[1].quantity,cartItems[2].quantity,cartItems[3].quantity,cartItems[0].price,cartItems[1].price,cartItems[2].price,cartItems[3].price,cartItems[0]._id,cartItems[1]._id,cartItems[2]._id,cartItems[3]._id,abandonmentReason
6a79b3af0be8148d3222f2b7,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,checkout_abandoned,,,,,,15849.91,pending,2026-08-10T11:19:11.249Z,0,6a777a2bb31338dbaaaf7a30,6a71c15a6066bd8f2f847d8b,,,Dell Inspiron Laptop,Wirless earBuds,,,1,1,,,15300,549.91,,,6a79abfe8d280279a63e5f1f,6a79b1835e74060a157e6a52,,,high_price
6a79cd90cb9be52a3bd55c84,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a777c33b31338dbaaaf7ac1,,,,,0,pending,2026-08-10T13:09:36.343Z,0,,,,,,,,,,,,,,,,,,,,,
6a79cd90cb9be52a3bd55c87,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a777bd9b31338dbaaaf7aa2,,,,,0,pending,2026-08-10T13:09:36.373Z,0,,,,,,,,,,,,,,,,,,,,,
6a79cd90cb9be52a3bd55c8a,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a777b64b31338dbaaaf7a84,,,,,0,pending,2026-08-10T13:09:36.390Z,0,,,,,,,,,,,,,,,,,,,,,
6a79cd90cb9be52a3bd55c8d,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a777afcb31338dbaaaf7a67,,,,,0,pending,2026-08-10T13:09:36.410Z,0,,,,,,,,,,,,,,,,,,,,,
6a79cd90cb9be52a3bd55c90,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a777aafb31338dbaaaf7a4b,,,,,0,pending,2026-08-10T13:09:36.432Z,0,,,,,,,,,,,,,,,,,,,,,
6a79cd90cb9be52a3bd55c93,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a777a2bb31338dbaaaf7a30,,,,,0,pending,2026-08-10T13:09:36.454Z,0,,,,,,,,,,,,,,,,,,,,,
6a79cd90cb9be52a3bd55c96,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a7779bab31338dbaaaf7a04,,,,,0,pending,2026-08-10T13:09:36.870Z,0,,,,,,,,,,,,,,,,,,,,,
6a79cd90cb9be52a3bd55c99,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a777916b31338dbaaaf79bf,,,,,0,pending,2026-08-10T13:09:36.891Z,0,,,,,,,,,,,,,,,,,,,,,
6a79cd99cb9be52a3bd55cfe,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a77783db31338dbaaaf7966,,,,,0,pending,2026-08-10T13:09:45.475Z,0,,,,,,,,,,,,,,,,,,,,,
6a79cd99cb9be52a3bd55d01,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a705b1d0bded7df22f1c4a5,product_viewed,6a71c2606066bd8f2f847dfb,,,,,0,pending,2026-08-10T13:09:45.497Z,0,,,,,,,,,,,,,,,,,,,,,
6a79cd99cb9be52a3bd55d04,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a705b1d0bded7df22f1c4a5,product_viewed,6a71c2606066bd8f2f847dfb,,,,,0,pending,2026-08-10T13:09:45.516Z,0,,,,,,,,,,,,,,,,,,,,,
6a79cd99cb9be52a3bd55d07,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a705b1d0bded7df22f1c4a5,product_viewed,6a71c2606066bd8f2f847dfb,,,,,0,pending,2026-08-10T13:09:45.536Z,0,,,,,,,,,,,,,,,,,,,,,
6a79cd99cb9be52a3bd55d0a,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a705b1d0bded7df22f1c4a5,add_to_cart,6a71c2606066bd8f2f847dfb,,,,,999,pending,2026-08-10T13:09:45.555Z,0,6a71c2606066bd8f2f847dfb,,,,Home Thetre,,,,1,,,,999,,,,6a79cd99cb9be52a3bd55d0b,,,,
6a79cd9fcb9be52a3bd55daf,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a705b1d0bded7df22f1c4a5,cart_viewed,,,,,,17298,pending,2026-08-10T13:09:51.365Z,0,6a71c2606066bd8f2f847dfb,6a777a2bb31338dbaaaf7a30,,,Home Thetre,Dell Inspiron Laptop,,,2,1,,,999,15300,,,6a79abc28d280279a63e5afd,6a79b1ea5e74060a157e6f14,,,
6a79cd9fcb9be52a3bd55db4,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a705b1d0bded7df22f1c4a5,cart_viewed,,,,,,17298,pending,2026-08-10T13:09:51.398Z,0,6a71c2606066bd8f2f847dfb,6a777a2bb31338dbaaaf7a30,,,Home Thetre,Dell Inspiron Laptop,,,2,1,,,999,15300,,,6a79abc28d280279a63e5afd,6a79b1ea5e74060a157e6f14,,,
6a79cda4cb9be52a3bd55e22,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a705b1d0bded7df22f1c4a5,checkout_started,,,,,,17298,pending,2026-08-10T13:09:56.163Z,0,6a71c2606066bd8f2f847dfb,6a777a2bb31338dbaaaf7a30,,,Home Thetre,Dell Inspiron Laptop,,,2,1,,,999,15300,,,6a79abc28d280279a63e5afd,6a79b1ea5e74060a157e6f14,,,
6a79cda7cb9be52a3bd55e6c,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a705b1d0bded7df22f1c4a5,cart_viewed,,,,,,17298,pending,2026-08-10T13:09:59.614Z,0,6a71c2606066bd8f2f847dfb,6a777a2bb31338dbaaaf7a30,,,Home Thetre,Dell Inspiron Laptop,,,2,1,,,999,15300,,,6a79abc28d280279a63e5afd,6a79b1ea5e74060a157e6f14,,,
6a79cda7cb9be52a3bd55e71,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a705b1d0bded7df22f1c4a5,cart_viewed,,,,,,17298,pending,2026-08-10T13:09:59.642Z,0,6a71c2606066bd8f2f847dfb,6a777a2bb31338dbaaaf7a30,,,Home Thetre,Dell Inspiron Laptop,,,2,1,,,999,15300,,,6a79abc28d280279a63e5afd,6a79b1ea5e74060a157e6f14,,,
6a79cda7cb9be52a3bd55e76,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a705b1d0bded7df22f1c4a5,checkout_started,,,,,,17298,pending,2026-08-10T13:09:59.668Z,0,6a71c2606066bd8f2f847dfb,6a777a2bb31338dbaaaf7a30,,,Home Thetre,Dell Inspiron Laptop,,,2,1,,,999,15300,,,6a79abc28d280279a63e5afd,6a79b1ea5e74060a157e6f14,,,
6a79cda9cb9be52a3bd55ea3,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a705b1d0bded7df22f1c4a5,purchase_completed,,,,,,17298,pending,2026-08-10T13:10:01.726Z,0,6a71c2606066bd8f2f847dfb,6a777a2bb31338dbaaaf7a30,,,Home Thetre,Dell Inspiron Laptop,,,2,1,,,999,15300,,,6a79abc28d280279a63e5afd,6a79b1ea5e74060a157e6f14,,,
6a79cdb0cb9be52a3bd55f1c,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a705b1d0bded7df22f1c4a5,purchase_completed,,,,,,17298,pending,2026-08-10T13:10:08.571Z,0,6a71c2606066bd8f2f847dfb,6a777a2bb31338dbaaaf7a30,,,Home Thetre,Dell Inspiron Laptop,,,2,1,,,999,15300,,,6a79abc28d280279a63e5afd,6a79b1ea5e74060a157e6f14,,,
6a79cdbacb9be52a3bd55fb9,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a777c33b31338dbaaaf7ac1,,,,,0,pending,2026-08-10T13:10:18.807Z,0,,,,,,,,,,,,,,,,,,,,,
6a79cdbacb9be52a3bd55fbc,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a777bd9b31338dbaaaf7aa2,,,,,0,pending,2026-08-10T13:10:18.831Z,0,,,,,,,,,,,,,,,,,,,,,
6a79cdbacb9be52a3bd55fbf,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a777b64b31338dbaaaf7a84,,,,,0,pending,2026-08-10T13:10:18.854Z,0,,,,,,,,,,,,,,,,,,,,,
6a79cdbacb9be52a3bd55fc2,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a777afcb31338dbaaaf7a67,,,,,0,pending,2026-08-10T13:10:18.882Z,0,,,,,,,,,,,,,,,,,,,,,
6a79cdbacb9be52a3bd55fc5,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a777aafb31338dbaaaf7a4b,,,,,0,pending,2026-08-10T13:10:18.904Z,0,,,,,,,,,,,,,,,,,,,,,
6a79cdbacb9be52a3bd55fc8,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a777a2bb31338dbaaaf7a30,,,,,0,pending,2026-08-10T13:10:18.922Z,0,,,,,,,,,,,,,,,,,,,,,
6a79cdbacb9be52a3bd55fcb,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a7779bab31338dbaaaf7a04,,,,,0,pending,2026-08-10T13:10:18.946Z,0,,,,,,,,,,,,,,,,,,,,,
6a79cdc2cb9be52a3bd56031,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a777916b31338dbaaaf79bf,,,,,0,pending,2026-08-10T13:10:26.232Z,0,,,,,,,,,,,,,,,,,,,,,
6a79cdc2cb9be52a3bd56036,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a77783db31338dbaaaf7966,,,,,0,pending,2026-08-10T13:10:26.256Z,0,,,,,,,,,,,,,,,,,,,,,
6a79cdc2cb9be52a3bd56042,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a705b1d0bded7df22f1c4a5,product_viewed,6a71c2606066bd8f2f847dfb,,,,,0,pending,2026-08-10T13:10:26.281Z,0,,,,,,,,,,,,,,,,,,,,,
6a79cdc2cb9be52a3bd56049,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a705b1d0bded7df22f1c4a5,product_viewed,6a71c2606066bd8f2f847dfb,,,,,0,pending,2026-08-10T13:10:26.302Z,0,,,,,,,,,,,,,,,,,,,,,
6a79cdc2cb9be52a3bd5604c,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a705b1d0bded7df22f1c4a5,product_viewed,6a71c2606066bd8f2f847dfb,,,,,0,pending,2026-08-10T13:10:26.324Z,0,,,,,,,,,,,,,,,,,,,,,
6a79cdc2cb9be52a3bd5604f,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a777916b31338dbaaaf79bf,,,,,0,pending,2026-08-10T13:10:26.354Z,0,,,,,,,,,,,,,,,,,,,,,
6a79cdc2cb9be52a3bd56052,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a777916b31338dbaaaf79bf,,,,,0,pending,2026-08-10T13:10:26.376Z,0,,,,,,,,,,,,,,,,,,,,,
6a79cdc2cb9be52a3bd56055,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a705b1d0bded7df22f1c4a5,product_viewed,6a71c2606066bd8f2f847dfb,,,,,0,pending,2026-08-10T13:10:26.400Z,0,,,,,,,,,,,,,,,,,,,,,
6a79cdc9cb9be52a3bd56098,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a705b1d0bded7df22f1c4a5,product_viewed,6a71c2606066bd8f2f847dfb,,,,,0,pending,2026-08-10T13:10:33.974Z,0,,,,,,,,,,,,,,,,,,,,,
6a79cdc9cb9be52a3bd5609c,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a777916b31338dbaaaf79bf,,,,,0,pending,2026-08-10T13:10:33.996Z,0,,,,,,,,,,,,,,,,,,,,,
6a79cdcacb9be52a3bd5609f,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a777916b31338dbaaaf79bf,,,,,0,pending,2026-08-10T13:10:34.023Z,0,,,,,,,,,,,,,,,,,,,,,
6a79cdcacb9be52a3bd560a2,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a705b1d0bded7df22f1c4a5,product_viewed,6a71c2606066bd8f2f847dfb,,,,,0,pending,2026-08-10T13:10:34.058Z,0,,,,,,,,,,,,,,,,,,,,,
6a79cdcacb9be52a3bd560a5,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a705b1d0bded7df22f1c4a5,product_viewed,6a71c2606066bd8f2f847dfb,,,,,0,pending,2026-08-10T13:10:34.081Z,0,,,,,,,,,,,,,,,,,,,,,
6a79cdcacb9be52a3bd560a8,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a777916b31338dbaaaf79bf,,,,,0,pending,2026-08-10T13:10:34.103Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d089d7797d376718c263,session_1786293764305_agj3v9c17,6a782dc1018c2b4d3ecac696,6a705b1d0bded7df22f1c4a5,recovery_email_sent,,,,,,17298,pending,2026-08-10T13:22:17.292Z,0,6a71c2606066bd8f2f847dfb,6a777a2bb31338dbaaaf7a30,,,Home Thetre,Dell Inspiron Laptop,,,2,1,,,999,15300,,,6a79abc28d280279a63e5afd,6a79b1ea5e74060a157e6f14,,,
6a79d0a9d7797d376718c343,session_1786293764305_agj3v9c17,6a782dc1018c2b4d3ecac696,6a70a070faabc7ced4271957,cart_viewed,,,,,,15849.91,pending,2026-08-10T13:22:49.409Z,0,6a777a2bb31338dbaaaf7a30,6a71c15a6066bd8f2f847d8b,,,Dell Inspiron Laptop,Wirless earBuds,,,1,1,,,15300,549.91,,,6a79abfe8d280279a63e5f1f,6a79b1835e74060a157e6a52,,,
6a79d0a9d7797d376718c348,session_1786293764305_agj3v9c17,6a782dc1018c2b4d3ecac696,6a70a070faabc7ced4271957,cart_viewed,,,,,,15849.91,pending,2026-08-10T13:22:49.449Z,0,6a777a2bb31338dbaaaf7a30,6a71c15a6066bd8f2f847d8b,,,Dell Inspiron Laptop,Wirless earBuds,,,1,1,,,15300,549.91,,,6a79abfe8d280279a63e5f1f,6a79b1835e74060a157e6a52,,,
6a79d0b9d7797d376718c3aa,session_1786293764305_agj3v9c17,6a782dc1018c2b4d3ecac696,6a70a070faabc7ced4271957,checkout_started,,,,,,15849.91,pending,2026-08-10T13:23:05.543Z,0,6a777a2bb31338dbaaaf7a30,6a71c15a6066bd8f2f847d8b,,,Dell Inspiron Laptop,Wirless earBuds,,,1,1,,,15300,549.91,,,6a79abfe8d280279a63e5f1f,6a79b1835e74060a157e6a52,,,
6a79d0bcd7797d376718c3e4,session_1786293764305_agj3v9c17,6a782dc1018c2b4d3ecac696,6a70a070faabc7ced4271957,cart_viewed,,,,,,15849.91,pending,2026-08-10T13:23:08.827Z,0,6a777a2bb31338dbaaaf7a30,6a71c15a6066bd8f2f847d8b,,,Dell Inspiron Laptop,Wirless earBuds,,,1,1,,,15300,549.91,,,6a79abfe8d280279a63e5f1f,6a79b1835e74060a157e6a52,,,
6a79d0bcd7797d376718c3e9,session_1786293764305_agj3v9c17,6a782dc1018c2b4d3ecac696,6a70a070faabc7ced4271957,cart_viewed,,,,,,15849.91,pending,2026-08-10T13:23:08.873Z,0,6a777a2bb31338dbaaaf7a30,6a71c15a6066bd8f2f847d8b,,,Dell Inspiron Laptop,Wirless earBuds,,,1,1,,,15300,549.91,,,6a79abfe8d280279a63e5f1f,6a79b1835e74060a157e6a52,,,
6a79d0bcd7797d376718c3ee,session_1786293764305_agj3v9c17,6a782dc1018c2b4d3ecac696,6a70a070faabc7ced4271957,checkout_started,,,,,,15849.91,pending,2026-08-10T13:23:08.899Z,0,6a777a2bb31338dbaaaf7a30,6a71c15a6066bd8f2f847d8b,,,Dell Inspiron Laptop,Wirless earBuds,,,1,1,,,15300,549.91,,,6a79abfe8d280279a63e5f1f,6a79b1835e74060a157e6a52,,,
6a79d0c8d7797d376718c413,session_1786293764305_agj3v9c17,6a782dc1018c2b4d3ecac696,6a70a070faabc7ced4271957,purchase_completed,,,,,,15849.91,pending,2026-08-10T13:23:20.488Z,0,6a777a2bb31338dbaaaf7a30,6a71c15a6066bd8f2f847d8b,,,Dell Inspiron Laptop,Wirless earBuds,,,1,1,,,15300,549.91,,,6a79abfe8d280279a63e5f1f,6a79b1835e74060a157e6a52,,,
6a79d0cfd7797d376718c462,session_1786293764305_agj3v9c17,6a782dc1018c2b4d3ecac696,6a70a070faabc7ced4271957,purchase_completed,,,,,,15849.91,pending,2026-08-10T13:23:27.891Z,0,6a777a2bb31338dbaaaf7a30,6a71c15a6066bd8f2f847d8b,,,Dell Inspiron Laptop,Wirless earBuds,,,1,1,,,15300,549.91,,,6a79abfe8d280279a63e5f1f,6a79b1835e74060a157e6a52,,,
6a79d37f4f8276ffde6a8499,session_1786293764305_agj3v9c17,6a782dc1018c2b4d3ecac696,6a705b1d0bded7df22f1c4a5,recovery_email_sent,,,,,,17298,pending,2026-08-10T13:34:55.943Z,0,6a71c2606066bd8f2f847dfb,6a777a2bb31338dbaaaf7a30,,,Home Thetre,Dell Inspiron Laptop,,,2,1,,,999,15300,,,6a79abc28d280279a63e5afd,6a79b1ea5e74060a157e6f14,,,
6a79d3984f8276ffde6a8558,session_1786293764305_agj3v9c17,6a782dc1018c2b4d3ecac696,,wishlist_viewed,,6a777916b31338dbaaaf79bf,6a71c15a6066bd8f2f847d8b,6a71c0dc6066bd8f2f847d6f,,0,pending,2026-08-10T13:35:20.178Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d3984f8276ffde6a855a,session_1786293764305_agj3v9c17,6a782dc1018c2b4d3ecac696,,wishlist_viewed,,6a777916b31338dbaaaf79bf,6a71c15a6066bd8f2f847d8b,6a71c0dc6066bd8f2f847d6f,,0,pending,2026-08-10T13:35:20.193Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d50be7dc535350e7927a,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a777ffbb31338dbaaaf7c2e,,,,,0,pending,2026-08-10T13:41:31.206Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d50be7dc535350e7927d,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a777f86b31338dbaaaf7c05,,,,,0,pending,2026-08-10T13:41:31.238Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d50be7dc535350e79280,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a777f21b31338dbaaaf7bdd,,,,,0,pending,2026-08-10T13:41:31.286Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d50be7dc535350e79283,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a777ec6b31338dbaaaf7bb6,,,,,0,pending,2026-08-10T13:41:31.328Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d50be7dc535350e79286,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a777e81b31338dbaaaf7b90,,,,,0,pending,2026-08-10T13:41:31.378Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d50be7dc535350e79289,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a777e31b31338dbaaaf7b6b,,,,,0,pending,2026-08-10T13:41:31.409Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d510e7dc535350e792d7,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a777ddab31338dbaaaf7b47,,,,,0,pending,2026-08-10T13:41:36.033Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d510e7dc535350e792da,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a777d53b31338dbaaaf7b24,,,,,0,pending,2026-08-10T13:41:36.054Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d510e7dc535350e792dd,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a777ceeb31338dbaaaf7b02,,,,,0,pending,2026-08-10T13:41:36.074Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d510e7dc535350e792e0,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a777c91b31338dbaaaf7ae1,,,,,0,pending,2026-08-10T13:41:36.107Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d510e7dc535350e792e3,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a777e81b31338dbaaaf7b90,,,,,0,pending,2026-08-10T13:41:36.126Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d510e7dc535350e792e6,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a777e81b31338dbaaaf7b90,,,,,0,pending,2026-08-10T13:41:36.148Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d516e7dc535350e79316,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a705b1d0bded7df22f1c4a5,product_viewed,6a71c4856066bd8f2f847f8a,,,,,0,pending,2026-08-10T13:41:42.221Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d516e7dc535350e79319,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a705b1d0bded7df22f1c4a5,product_viewed,6a71c4856066bd8f2f847f8a,,,,,0,pending,2026-08-10T13:41:42.272Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d516e7dc535350e7931c,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a705b1d0bded7df22f1c4a5,product_viewed,6a71c3586066bd8f2f847f12,,,,,0,pending,2026-08-10T13:41:42.296Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d516e7dc535350e7931f,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a705b1d0bded7df22f1c4a5,product_viewed,6a71c3586066bd8f2f847f12,,,,,0,pending,2026-08-10T13:41:42.333Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d51ae7dc535350e7933a,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a705b1d0bded7df22f1c4a5,product_viewed,6a71c41f6066bd8f2f847f60,,,,,0,pending,2026-08-10T13:41:46.655Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d51ae7dc535350e7933d,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a705b1d0bded7df22f1c4a5,product_viewed,6a71c41f6066bd8f2f847f60,,,,,0,pending,2026-08-10T13:41:46.746Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d520e7dc535350e793a5,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a7785a6b31338dbaaaf7da2,,,,,0,pending,2026-08-10T13:41:52.238Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d520e7dc535350e793a8,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a778529b31338dbaaaf7d78,,,,,0,pending,2026-08-10T13:41:52.263Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d520e7dc535350e793ab,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a7784eeb31338dbaaaf7d4e,,,,,0,pending,2026-08-10T13:41:52.282Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d520e7dc535350e793ae,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a7784aab31338dbaaaf7d24,,,,,0,pending,2026-08-10T13:41:52.303Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d520e7dc535350e793b1,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a778465b31338dbaaaf7cfa,,,,,0,pending,2026-08-10T13:41:52.334Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d520e7dc535350e793b4,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a778400b31338dbaaaf7cd0,,,,,0,pending,2026-08-10T13:41:52.352Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d520e7dc535350e793b7,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a7783b6b31338dbaaaf7ca6,,,,,0,pending,2026-08-10T13:41:52.372Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d526e7dc535350e7940b,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a7785a6b31338dbaaaf7da2,,,,,0,pending,2026-08-10T13:41:58.614Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d526e7dc535350e7940e,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a7785a6b31338dbaaaf7da2,,,,,0,pending,2026-08-10T13:41:58.635Z,0,,,,,,,,,,,,,,,,,,,,,
6a79d526e7dc535350e79411,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,add_to_cart,6a7785a6b31338dbaaaf7da2,,,,,780,pending,2026-08-10T13:41:58.655Z,0,6a7785a6b31338dbaaaf7da2,,,,Silicone Body Scrubber & Scalp Massager Set | Long Handle Back Brush,,,,1,,,,780,,,,6a79d526e7dc535350e79412,,,,
6a79d52de7dc535350e7943a,session_1786293764305_agj3v9c17,6a782c19018c2b4d3ecabb2a,6a70a070faabc7ced4271957,product_viewed,6a778465b31338dbaaaf7cfa,,,,,0,pending,2026-08-10T13:42:05.932Z,0,,,,,,,,,,,,,,,,,,,,,
